id,Conspiracy_gpt4o_mini,Sensationalism_gpt4o_mini,Hate_Speech_gpt4o_mini,Speculation_gpt4o_mini,Satire_gpt4o_mini,Conspiracy_gpt4o,Sensationalism_gpt4o,Hate_Speech_gpt4o,Speculation_gpt4o,Satire_gpt4o,Conspiracy_gemini_2.0_flash,Sensationalism_gemini_2.0_flash,Hate_Speech_gemini_2.0_flash,Speculation_gemini_2.0_flash,Satire_gemini_2.0_flash,Conspiracy_gemini_2.5_pro,Sensationalism_gemini_2.5_pro,Hate_Speech_gemini_2.5_pro,Speculation_gemini_2.5_pro,Satire_gemini_2.5_pro,Conspiracy_llama3.1_8B,Sensationalism_llama3.1_8B,Hate_Speech_llama3.1_8B,Speculation_llama3.1_8B,Satire_llama3.1_8B,Conspiracy_llama3.3,Sensationalism_llama3.3,Hate_Speech_llama3.3,Speculation_llama3.3,Satire_llama3.3
1883114005512020255,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1883111592080142654,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883110888196153785,0,1,1,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1883107634993344527,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1883105391292342687,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883103355389800642,0,1,1,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1883099313905283414,1,0,0,1,0,0,1,0,0,0,1.0,1.0,,1.0,,1,1,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1883097701421871523,0,1,1,1,0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1883097350387982696,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883096978063860184,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1883094508067291422,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883094107368849685,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1883094057272103260,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883091465649181065,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1883091414189551861,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1883091296342184305,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883087263980192048,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883084964344009108,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883081863658635453,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883081858046669278,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1883080607586214160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883079521445753195,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883078432126533833,0,1,1,1,0,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1883072075503690022,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883068619103572212,1,0,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1883066246427775100,1,0,0,1,1,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1883066094757245020,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883065527368552931,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883064512770884055,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883062500608131388,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883059847681167526,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1883057258906710322,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883056840591946096,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883051026309075025,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883050214296363389,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1883047307744247997,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883047172893225324,1,1,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1883047153234542812,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883039921956683815,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883038809358524787,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1883036796696821889,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883036728086458429,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1883225857797570961,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1883220805015961886,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1883220452983632260,1,1,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883218744299901006,0,1,1,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1883218471863062537,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883218218661392419,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883217011133841424,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883217003605119038,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883216985242341436,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883216981882773843,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883216978275659969,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883216915012993262,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883216911498174970,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883216907719049670,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883216850903048643,0,1,1,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1883215748925133089,0,1,0,1,0,0,1,0,0,0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1883215702414266381,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1883214931056611351,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1883214540067991822,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1883212723347136972,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1883206579270611110,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1883206017556914474,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883204320906383819,0,1,0,1,0,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1883204165679386905,0,1,0,1,0,0,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1883203652078452814,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883203052712124548,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1883201249300169118,1,1,0,1,0,1,1,0,1,0,1.0,1.0,,1.0,,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883200925583507472,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1883200788950077677,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1883197697810682244,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883196462139572565,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1883195866770809248,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1883193938414338315,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883193902091608214,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883191875718258979,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883191318417203693,1,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1883190970931671092,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1883189691060768786,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1883189120194974077,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883188851197530392,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883188485831667881,1,0,0,1,0,0,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883187760263204947,1,1,0,1,0,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1883186854637502646,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1883186640501538830,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1883186479658307940,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883186474730049816,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883186365543719323,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883186304583979260,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883184303003369887,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883184168651370583,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1883181763167678906,1,1,0,1,0,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1883179955422638335,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883178740186017992,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1883178252199669975,1,0,0,1,0,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883176520757424456,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1883176250606592118,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883175497317663113,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883175495392752064,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883174362678788522,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1883174258698068241,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1883170694202302554,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883170339364258302,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883169918620930188,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883169208986484911,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883316400078606538,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1883311931618185472,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883310327716299233,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883309713468866941,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1883308570185441441,1,1,1,1,0,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1883307168205771213,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1883303773898158234,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883302943405056220,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883301453697343851,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1883300083925668058,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883299292120813648,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883298148434706649,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1883297260370288888,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883296290831794211,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883295363186246124,0,1,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883289085089055172,1,0,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883289064968978484,1,0,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883287557506732428,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883282167314416017,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883281490341249146,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1883281478278324710,0,1,0,1,0,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1883279779551703235,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1883279245692342385,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1883277833008713789,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1883277116537762065,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1883276913688649902,1,0,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883274177152774231,0,1,0,1,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1883273403542716541,0,1,0,1,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1883271077385871864,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1883270100205371653,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1883267313451061439,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1883264874396168574,1,0,0,1,0,1,1,0,0,0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
