id,word_count,hashtag,user_location_usa_state,sentiment_score,sentiment_label,Speculation,Sensation,conspiracy,hate_speech,Satire
1868445754257277008,44,[],,0.2944,positive,0,0,0,0,0
1868444671447285807,33,[],Washington,0.4019,positive,0,0,0,0,0
1868444165136421049,14,[],,0.5719,positive,0,0,0,0,1
1868442698027512027,15,[],,0.7227,positive,0,0,0,0,1
1868442641958117574,49,[],Indiana,-0.5434,negative,0,0,0,0,0
1868442474764472816,15,[],,0.4215,positive,0,0,0,0,1
1868440970678915399,41,"['#ge2024', '#getprdone', '#vote4pr', '#proportionalrepresentation']",,0.4019,positive,0,0,0,0,0
1868440419836760324,40,[],Florida,0.6908,positive,0,0,0,0,0
1868439761813479883,47,[],,-0.4019,negative,0,0,0,0,0
1868439676593557743,19,[],California,0.7096,positive,1,1,0,0,0
1868439050052579466,13,[],,0.0,neutral,0,0,0,0,1
1868438467744874886,31,[],,0.0,neutral,0,1,0,0,0
1868438420478968089,11,[],New York,0.5994,positive,0,0,0,0,0
1868434481159512494,13,[],,0.0,neutral,0,0,0,0,0
1868434034088702328,37,[],,0.8268,positive,0,0,0,0,0
1868433772062126537,54,[],,0.7906,positive,1,1,0,0,0
1868430845125534145,15,"['#opinion', '#elonmusk', '#donaldtrump', '#election', '#usa', '#america', '#billionaire', '#4newsau']",,-0.4404,negative,0,0,0,0,0
1868429912757170418,38,[],California,0.4019,positive,0,0,0,0,0
1868429590256824787,46,['#ablueview'],,0.3182,positive,0,0,0,0,1
1868428058195362005,19,[],California,0.3182,positive,1,1,0,0,0
1868423760698831275,12,[],,0.0,neutral,0,0,0,0,0
1868420339686162917,25,[],,-0.1027,negative,1,1,0,0,0
1868419013828637073,39,"['#fckfacebook', '#fckopenai', '#fckamazon']",,-0.4939,negative,1,1,1,1,0
1868418280555233515,11,[],Washington,0.0,neutral,0,0,0,0,0
1868415821850042488,32,[],Tennessee,0.0,neutral,0,0,0,0,0
1868414026566586814,19,[],,0.0,neutral,0,0,0,0,0
1868413581605179649,46,['#trumpcheated'],,0.1027,positive,1,1,1,0,0
1868413533513552088,11,['#pakistan'],,-0.4939,negative,1,1,1,0,0
1868410913956737408,53,[],,-0.2732,negative,0,0,0,0,1
1868410367665446948,31,[],Florida,0.0,neutral,1,1,1,0,0
1868409525172121989,31,['#election2024'],Florida,0.0258,neutral,0,0,0,0,0
1868408985990361247,6,[],,-0.4767,negative,0,0,0,0,0
1868406788967604544,47,[],,0.7401,positive,1,1,0,0,0
1868403426209787937,32,[],,0.0,neutral,0,0,0,0,1
1868402934460854399,36,[],,0.0,neutral,0,1,0,0,0
1868400737174138992,11,[],,0.0,neutral,0,0,0,0,0
1868400708707336382,33,[],,0.0772,positive,0,0,0,0,0
1868400650666774941,42,[],,0.5859,positive,0,0,0,0,0
1868399461543923883,24,['#1'],Virginia,0.6204,positive,0,0,0,0,0
1868397502942396736,12,[],,-0.2411,negative,0,0,0,0,0
1868392242798641332,8,[],Minnesota,0.0,neutral,0,0,0,0,0
1868391339483963546,27,"['#engineering', '#construction', '#pillar2']",California,0.5859,positive,0,0,0,0,0
1868391197838041293,41,[],,-0.9337,negative,1,1,1,0,0
1868391085992743324,41,[],,-0.9337,negative,1,1,1,0,0
1868391006485553607,26,[],,0.0,neutral,0,0,0,0,0
1868390957156340021,41,[],,-0.9337,negative,1,1,1,0,0
1868390678008570185,41,[],,-0.9337,negative,1,1,1,0,0
1868389658754978115,41,[],,-0.9337,negative,1,1,1,0,0
1868389489296699574,41,[],,-0.9337,negative,1,1,1,0,0
1868389333054652645,41,[],,-0.9337,negative,1,1,1,0,0
1868389204293726338,41,[],,-0.9337,negative,1,1,1,0,0
1868388790785732834,55,"['#democracy', '#uk']",,0.7845,positive,0,0,0,0,0
1868388415911374996,41,[],,-0.9337,negative,1,1,1,0,0
1868388346617090454,11,[],Washington,0.0,neutral,0,0,0,0,0
1868388228715446449,45,[],,-0.0772,negative,1,1,1,0,0
1868386322743705783,30,[],,0.0,neutral,1,1,0,0,0
1868386316595187931,11,[],,-0.2259,negative,0,1,0,0,0
1868535756580659662,55,[],,0.0,neutral,1,1,0,0,0
1868534011708252274,52,[],,-0.1578,negative,1,1,1,0,0
1868531877080092725,28,"['#trump2024', '#trumpwon']",,0.6808,positive,1,1,0,0,0
1868530348155707436,44,"['#politics', '#biden']",Indiana,0.296,positive,1,1,0,0,0
1868529790833328352,43,[],,0.0516,positive,0,0,0,0,0
1868529727188730047,18,[],New York,-0.3182,negative,1,0,0,0,0
1868529255661044170,40,"['#trump', '#china']",,-0.4391,negative,1,1,0,0,0
1868529056016433604,49,['#2'],,-0.1045,negative,1,1,0,0,0
1868526371682824492,42,[],,0.9485,positive,0,0,0,0,0
1868526309980184908,42,[],,0.4767,positive,0,0,0,0,0
1868525330711155039,47,[],,-0.5574,negative,1,1,1,0,0
1868524870524682327,21,[],,-0.5398,negative,0,0,0,0,0
1868514942846222657,48,[],,-0.5267,negative,0,0,0,0,0
1868514458806657025,10,[],Texas,0.0,neutral,0,0,0,0,0
1868512897103507832,19,"['#ukraine', '#germany', '#russia']",,0.4019,positive,0,0,0,0,0
1868512601325359311,44,[],,-0.2732,negative,0,1,0,0,0
1868508981351821542,43,['#fpworld'],,0.0516,positive,0,0,0,0,0
1868508877785886802,11,[],Washington,0.0,neutral,0,0,0,0,0
1868508346833367501,30,[],California,0.6908,positive,0,0,0,0,0
1868506881364541676,34,[],,-0.2023,negative,0,0,0,0,0
1868505617293586903,11,[],,-0.1779,negative,0,0,0,0,0
1868504787236634723,47,[],,0.0,neutral,0,0,0,0,0
1868501760832159976,9,[],,0.0,neutral,0,0,0,0,1
1868501242831409480,24,['#georgesoros'],,-0.8402,negative,1,0,1,0,0
1868499739424981402,46,[],,-0.5994,negative,1,1,0,0,0
1868499635809005993,45,[],,-0.5994,negative,1,1,0,0,0
1868495715791511767,56,[],Florida,-0.7184,negative,1,1,1,0,0
1868491850836824179,47,[],Massachusetts,0.6705,positive,1,1,0,0,0
1868491153378779481,28,['#alert'],,0.296,positive,0,0,0,0,0
1868490305554821516,36,[],Connecticut,0.3612,positive,1,1,0,0,0
1868487484981817561,51,[],California,0.8779,positive,1,1,0,0,0
1868487446272602544,17,[],North Carolina,-0.4019,negative,0,0,0,0,0
1868486111309259215,26,[],,0.8225,positive,0,0,0,0,0
1868486050953523210,19,['#trumpvance2024americafirst'],Florida,-0.4019,negative,0,0,0,0,0
1868485738163273937,19,['#freakshowparty'],,0.0,neutral,0,1,0,1,1
1868484147259605019,19,[],,0.5719,positive,0,0,0,0,0
1868484118302085337,36,['#news5'],,0.0,neutral,0,0,0,0,0
1868483995329077378,33,[],,-0.7003,negative,1,1,1,1,0
1868481349306519759,68,[],Massachusetts,0.5106,positive,1,1,0,0,0
1868479898894889453,19,[],Ohio,0.5719,positive,0,0,0,0,0
1868478672576880679,11,[],Washington,0.0,neutral,0,0,0,0,0
1868477695522111680,41,"['#labourlies', '#oott']",,-0.6157,negative,0,1,0,0,0
1868475886686863574,16,[],,0.5719,positive,1,1,0,0,0
1868474562045948189,46,"['#bnk48cgm48_ge2025', '#akb48', '#nmb48', '#mayjibnk48', '#bnk48']",,-0.2263,negative,0,0,0,0,0
1868473484273230139,57,[],,-0.6851,negative,1,1,1,0,0
1868471449151008788,26,[],Florida,0.8207,positive,0,0,0,0,0
1868470860270674071,46,[],,-0.3612,negative,1,1,1,0,0
1868470427955462260,19,[],North Carolina,0.5719,positive,0,0,0,0,0
1868470105417679294,31,[],,-0.2732,negative,0,0,0,0,0
1868470027026096161,23,[],,0.5719,positive,1,0,0,0,0
1868469604261269981,19,[],,0.5719,positive,0,0,0,0,0
1868468100947218493,22,[],New York,-0.5859,negative,0,1,0,0,0
1868467885372584434,23,[],,-0.2263,negative,1,1,1,0,0
1868467850807021818,17,['#quariumshirt'],,0.0,neutral,0,0,0,0,1
1868642404775113213,39,['#bangladesh'],,0.8979,positive,0,0,0,0,0
1868642298403414088,39,[],,-0.7184,negative,0,0,0,0,0
1868641872299872362,32,['#m1a2t'],,-0.0516,negative,1,1,0,0,0
1868641517394710560,57,[],,0.9509,positive,0,0,0,0,0
1868641259818221962,43,['#haiti'],,0.7906,positive,0,0,0,0,0
1868640560875262030,20,"['#meltdown', '#democrats', '#election', '#trump', '#elections2024', '#liberalinsanity', '#liberaltears', '#liberalmeltdown', '#maga']",,-0.3818,negative,1,1,0,0,0
1868639423585464343,34,[],Texas,0.1531,positive,1,1,0,0,0
1868638259443843205,40,[],Georgia,0.4588,positive,0,0,0,0,0
1868638087536095587,48,[],,0.0,neutral,1,1,0,0,0
1868633593913987246,33,[],,0.0,neutral,0,0,0,0,0
1868633586074522045,42,[],,0.1556,positive,1,1,1,0,0
1868632395953676454,24,[],,0.6249,positive,0,0,0,0,0
1868631724252676580,37,[],,0.9371,positive,0,0,0,0,0
1868631433683800460,15,[],Washington,-0.3182,negative,1,1,1,0,0
1868631186760950143,39,[],,0.5911,positive,1,1,0,0,0
1868629671547728365,41,[],,0.8074,positive,0,0,0,0,0
1868627741030875630,35,[],,-0.4939,negative,0,0,0,0,0
1868626523458314366,27,"['#ghanadecides2024', '#activecitizenship', '#budgitghana']",,0.5994,positive,0,0,0,0,0
1868623765925695637,14,[],,0.0,neutral,0,0,0,0,0
1868622634050560267,47,[],,0.7964,positive,0,1,0,0,0
1868621008854286736,39,[],,-0.2732,negative,0,1,0,0,0
1868620083205202427,14,"['#appointiebcnow', '#reconstituteiebcnow', '#newstoday']",,-0.128,negative,0,0,0,0,0
1868618688225505445,22,"['#adrreport', '#assemblyelections2024', '#assemblyelection2024', '#maharashtraassemblyelections', '#maharashtraelections']",,-0.5267,negative,0,0,0,0,0
1868616855704981506,45,[],,-0.128,negative,0,0,0,0,0
1868616848499200255,19,[],,0.0772,positive,1,1,1,0,0
1868616640038101370,37,"['#romania', '#tiktok']",,0.3907,positive,0,0,0,0,0
1868614973448229110,26,[],,0.1531,positive,0,1,0,0,0
1868614952988381581,38,"['#yadtv', '#politics', '#ekumfi', '#mainoo', '#cucu', '#city2', '#ghana', '#supremecourt']",,0.4215,positive,1,1,0,0,0
1868614818619355277,21,[],Texas,0.3252,positive,0,0,0,0,0
1868613038133370932,8,[],,0.5719,positive,0,0,0,0,0
1868612038672412983,39,"['#trump', '#almajalla']",,0.6597,positive,0,0,0,0,0
1868610389405319275,19,[],,0.6908,positive,1,1,0,0,0
1868610336284389432,6,[],,0.0,neutral,0,0,0,0,0
1868610020688138611,30,[],,0.8555,positive,1,1,0,0,0
1868608813298864141,20,[],,-0.3182,negative,0,0,0,0,0
1868605602706116863,37,[],,0.4939,positive,0,0,0,0,0
1868601854239924297,14,[],,0.0,neutral,1,1,0,0,0
1868601103291752594,35,[],,0.0,neutral,0,0,0,0,0
1868600067558641980,36,[],,0.5859,positive,0,0,0,0,0
1868599456301711469,51,[],,0.705,positive,0,1,0,0,0
1868598885310198271,50,[],,0.9073,positive,0,0,0,0,0
1868597207353413844,35,"['#socialchange', '#mondayblogs']",,0.5299,positive,0,0,0,0,0
1868596431193591917,13,[],,-0.743,negative,0,1,0,0,0
1868593663414251880,42,[],,0.5423,positive,0,1,0,0,0
1868589713667575808,44,[],,0.3612,positive,1,1,0,0,0
1868589107393478698,17,[],,0.5719,positive,0,0,0,0,1
1868587408125792463,48,[],,0.4404,positive,0,0,0,0,0
1868585038826377726,17,[],,0.0,neutral,0,0,0,0,0
1868584574672126308,36,[],,0.0,neutral,0,0,0,0,0
1868583551022846313,14,[],,0.5106,positive,0,0,0,0,0
1868582274570367045,38,[],,0.3182,positive,0,0,0,0,0
1868580710875095136,25,[],,0.5719,positive,1,1,0,0,0
1868580137459138926,34,[],,-0.4019,negative,0,0,0,0,1
1868578995757044220,44,[],,-0.2023,negative,0,0,0,0,0
1868577103249133772,45,[],,-0.7506,negative,1,1,0,0,0
1868576836478972397,35,[],,0.5574,positive,0,0,0,0,0
1868575983210578054,45,[],Washington,0.7783,positive,0,1,0,0,0
1868573139749515707,43,[],,0.296,positive,0,0,0,0,0
1868569615426564277,19,['#jakpost'],,0.5859,positive,0,0,0,0,0
1868568916404191742,7,[],,0.0,neutral,0,0,0,0,0
1868568843473547742,32,"['#remoteworknews', '#news', '#inec', '#nigerianelections', '#newsupdate', '#tech', '#technews', '#ict', '#technewsupdate', '#techworld']",,0.4404,positive,0,0,0,0,0
1868567615989494058,26,[],,-0.2441,negative,0,0,0,0,1
1868566774737768465,26,[],,0.0,neutral,0,0,0,0,0
1868565578124071058,26,"['#electionaudit2024', '#votingrights', '#electionintegrity', '#democracyatstake', '#vote', '#makeyourvoiceheard']",South Carolina,-0.3612,negative,1,1,0,0,0
1868562004148977887,36,"['#etfs', '#bitcoin']",,-0.4767,negative,1,1,0,0,0
1868732929717002640,41,[],,0.2321,positive,0,0,0,0,0
1868732804122497315,53,[],,0.0129,neutral,1,0,1,0,0
1868732129968111731,29,[],California,-0.5267,negative,0,1,0,0,1
1868731773892358241,40,[],Florida,0.6124,positive,0,0,0,0,0
1868731683966796068,24,[],,-0.6486,negative,0,1,0,0,0
1868730465454375388,35,[],,0.4215,positive,0,0,0,0,0
1868730044937592875,36,[],,-0.0258,neutral,0,0,0,0,0
1868729176376983572,42,[],,-0.7003,negative,1,1,1,0,0
1868728549156569453,32,[],,0.802,positive,1,1,0,0,0
1868728136005042258,41,"['#uselection2024', '#kamalaharris', '#donaldtrump']",,0.6124,positive,0,0,0,0,0
1868727832370978817,7,[],,0.0,neutral,0,0,0,0,1
1868727601365442589,47,[],,0.2321,positive,0,0,0,0,0
1868727139111256127,46,[],,-0.8803,negative,1,1,0,0,0
1868726663795921296,12,[],,0.4404,positive,0,0,0,0,0
1868726415245328866,41,[],,-0.34,negative,0,0,0,0,0
1868725757843062893,29,['#fpbc'],,0.0,neutral,0,0,0,0,0
1868725280098881696,14,['#bitcoin'],,0.7003,positive,0,0,0,0,0
1868725127124570160,19,[],,0.2732,positive,0,0,0,0,1
1868725001182228990,36,[],,0.4215,positive,0,0,0,0,0
1868723844657094656,42,['#b4de'],,0.1027,positive,0,0,0,0,0
1868723313394303189,46,[],,-0.5719,negative,1,1,1,0,0
1868723000776008181,42,[],,-0.7003,negative,1,1,1,0,0
1868721976048861684,41,[],,-0.1027,negative,0,1,0,0,0
1868721641217573202,10,[],,0.0,neutral,0,0,0,0,1
1868721480344739964,25,[],,0.1531,positive,0,0,0,0,0
1868720841770623088,32,[],,-0.2732,negative,0,0,0,0,0
1868720301674246244,9,[],,0.4588,positive,0,0,0,0,0
1868719976674197805,46,['#trump'],Texas,0.3612,positive,1,1,0,0,1
1868719493880725979,7,[],,-0.2732,negative,0,0,0,0,0
1868718446181277940,27,[],,0.0,neutral,0,0,0,0,0
1868718217042313442,41,[],,-0.1027,negative,1,1,0,0,0
1868717818985775172,37,['#mediabuzzmeter'],,0.0258,neutral,0,1,0,0,0
1868717810798780671,41,[],,0.8481,positive,0,0,0,0,0
1868716532022616346,48,"['#news', '#politics', '#men', '#women', '#family', '#ca', '#sf', '#dc', '#chi', '#nyc', '#fl', '#usa', '#tx', '#mi', '#wi', '#mn', '#az', '#nv', '#mo', '#va', '#or', '#id', '#hi', '#md', '#nm', '#la', '#ky', '#wa', '#vt', '#al', '#ar', '#ks', '#ok', '#ut', '#ia']",Alabama,0.1027,positive,0,0,0,0,0
1868716218867241188,48,['#kylesbnb'],New York,0.0,neutral,0,0,0,0,0
1868716215986012303,47,[],,-0.5423,negative,1,1,1,0,0
1868715836195979741,46,[],Washington,0.9413,positive,0,0,0,0,0
1868714870902014129,45,[],Florida,0.0,neutral,1,1,0,0,0
1868714646141911126,10,[],Michigan,0.0,neutral,0,0,0,0,0
1868714141533585652,64,[],Arizona,0.4939,positive,0,0,0,0,0
1868714085342494882,14,['#demssoldusout'],California,0.3089,positive,1,1,1,0,0
1868711958381486222,13,[],,0.0,neutral,0,0,0,0,0
1868711754500653337,41,[],Texas,0.0,neutral,1,1,0,0,0
1868711019436298487,46,[],,0.8442,positive,1,1,1,0,0
1868710545807081771,22,"['#freeland', '#trudeau', '#pierrepoilievremustresign']",,0.0,neutral,0,0,0,0,0
1868710319662526667,50,[],,-0.8225,negative,0,0,0,0,0
1868710181649174528,33,"['#election2024', '#geopolitics', '#riskintelligence']",Texas,0.4767,positive,0,0,0,0,0
1868710094394769630,26,"['#dailydumpling', '#news', '#worldnews', '#trending', '#hot', '#breakingnews', '#top', '#us', '#asia', '#europe', '#america', '#middleeast']",New York,0.2732,positive,0,0,0,0,0
1868710082776609114,39,[],,0.4588,positive,0,0,0,0,0
1868709240019570843,54,"['#karilake', '#donaldtrump']",,-0.8591,negative,0,0,0,1,1
1868708687956918657,27,[],Georgia,-0.128,negative,1,1,1,0,0
1868707928863277194,38,[],,0.2023,positive,0,0,0,0,0
1868706773852737556,35,[],Arkansas,-0.5442,negative,0,0,0,0,0
1868705984023347604,44,[],Oregon,0.5859,positive,0,0,0,0,0
1868705965622940135,23,[],,0.6486,positive,0,0,0,0,1
1868704921081532508,40,[],Georgia,0.2732,positive,0,0,0,0,0
1868704871706235047,14,[],,-0.2411,negative,1,1,1,0,0
1868703458217628153,40,[],,0.0,neutral,1,1,0,0,0
1868703451242512795,39,"['#rankedchoicevoting', '#openprimaries']",Massachusetts,0.8655,positive,0,0,0,0,0
1868703201572376914,35,[],Minnesota,0.9382,positive,0,0,0,0,0
1868703057200165141,44,[],,0.0,neutral,1,1,1,0,0
1868702790916178216,24,[],New York,0.0,neutral,0,0,0,0,0
1868702749086384251,26,[],,0.0,neutral,0,0,0,0,0
1868702657851896025,41,[],Virginia,-0.1779,negative,0,0,0,0,0
1868702355950051720,40,[],New Hampshire,0.1779,positive,0,0,0,0,0
1868823629557121105,32,[],,-0.2732,negative,0,0,0,0,0
1868823120330760360,18,[],,0.7096,positive,1,1,0,0,0
1868821204427043147,24,[],,0.418,positive,0,0,0,0,0
1868820951770739052,50,[],,0.6486,positive,1,1,1,0,0
1868818326031659202,45,[],,0.3612,positive,0,0,0,0,0
1868818163355230317,15,[],Washington,0.25,positive,0,0,0,0,0
1868817551196918010,21,[],,0.5719,positive,0,0,0,0,0
1868817292093800772,32,[],Virginia,-0.4939,negative,0,0,0,0,0
1868817279439569176,33,[],California,-0.7964,negative,1,1,1,0,0
1868815753086222820,14,[],,-0.743,negative,0,0,1,0,0
1868814525509832873,30,[],Nebraska,-0.2263,negative,1,1,1,0,0
1868813679007019360,40,['#47'],,0.7096,positive,1,1,0,0,0
1868813448131551572,35,[],,0.465,positive,0,1,0,0,0
1868813436731506785,50,[],,-0.4257,negative,0,0,0,0,0
1868813297493197242,41,[],,-0.9337,negative,1,1,1,0,0
1868812969519313307,46,[],,0.9513,positive,0,0,0,0,0
1868812659996635213,36,[],,-0.2732,negative,0,0,0,0,0
1868812520443855200,41,[],,-0.9337,negative,1,1,1,0,0
1868812219250884833,41,[],,-0.9337,negative,1,1,1,0,0
1868812073284899064,32,[],,-0.2732,negative,0,0,0,0,0
1868811902207639668,41,[],,-0.9337,negative,1,1,1,0,0
1868811887271673949,32,[],,-0.2732,negative,0,0,0,0,0
1868811679490097367,32,[],,-0.2732,negative,0,0,0,0,0
1868811605800370676,40,"['#trump', '#2024election', '#annselzer']",North Carolina,-0.7269,negative,1,1,1,0,0
1868811553061114232,32,[],,-0.2732,negative,0,0,0,0,0
1868811370944512157,32,[],,-0.2732,negative,0,0,0,0,0
1868810201824215241,26,"['#orpol', '#dataviz']",,0.0,neutral,0,0,0,0,0
1868809600977273134,46,[],,-0.5994,negative,0,0,0,0,1
1868808747973304736,44,[],,-0.5423,negative,0,0,0,0,0
1868807920479330636,42,[],,-0.34,negative,0,0,0,0,0
1868807115223306288,47,[],,0.4019,positive,0,0,0,0,0
1868806561558413693,28,[],,0.6278,positive,0,0,0,0,0
1868805809477763127,39,"['#chile', '#elecciones2025cl']",,0.0,neutral,0,0,0,0,0
1868805118151507999,45,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868804597885944007,51,[],,0.8957,positive,0,1,0,0,0
1868802481310068874,32,[],,-0.7506,negative,0,0,0,0,0
1868802405388996954,20,[],Tennessee,-0.0859,negative,0,1,0,0,0
1868801482293657957,13,[],New York,-0.34,negative,1,1,0,0,0
1868799059529724269,44,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,0,1,0,0,0
1868797951352750258,36,[],,0.5719,positive,1,1,0,0,0
1868797627187577016,33,[],,-0.5423,negative,1,1,1,0,0
1868797297137795570,13,['#factcheckposts'],California,0.0,neutral,0,0,0,0,0
1868796639437304093,7,[],,0.0,neutral,0,0,0,0,0
1868796636635205698,47,[],,0.6908,positive,0,1,0,0,0
1868796486731133080,43,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868796036816552324,44,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868796027278704831,42,['#12daysofdata'],Washington,0.4588,positive,0,0,0,0,0
1868795989433147879,38,[],,0.0,neutral,0,0,0,0,0
1868795168561983692,44,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868795139088695815,49,[],North Carolina,0.9304,positive,1,1,0,0,0
1868794874969178589,43,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868794145479049481,45,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868794133625946582,50,[],,0.4019,positive,0,0,0,0,0
1868794103888048505,26,['#countyofgp'],,0.4588,positive,0,0,0,0,0
1868793852309684226,44,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868793446888358092,44,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868793119141159112,45,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868792746024354144,13,[],,0.0,neutral,0,0,0,0,0
1868792564842987825,43,"['#freeimrankhan', '#thankyou_richard', '#thankyou_matt']",,0.9607,positive,1,1,0,0,0
1868791860950712337,45,"['#freeimrankhan', '#thankyou_richard']",,0.9607,positive,1,1,0,0,0
1868791709414703287,17,[],,0.0,neutral,0,1,0,0,0
1868791631857799241,47,"['#freeimrankhan', '#thankyou_richard']",,0.9607,positive,1,1,0,0,0
1868791148120268901,18,[],,0.7096,positive,1,1,0,0,0
1868791057686970598,46,"['#freeimrankhan', '#thankyou_richard']",,0.9607,positive,1,1,0,0,0
1868790954045718910,45,"['#freeimrankhan', '#thankyou_richard']",,0.9607,positive,0,1,0,0,0
1868898926415552610,29,['#togetherforjustice'],,0.5106,positive,0,0,0,0,0
1868897477002510368,47,[],,0.7841,positive,1,1,1,0,0
1868892681201754183,30,[],,0.0,neutral,0,0,0,0,0
1868891520159641765,13,[],Washington,0.0,neutral,0,0,0,0,0
1868891054717780266,28,"['#factchecking', '#factfiles', '#misinformation', '#disinformation', '#alwaysfactcheck', '#factseeker', '#slpi']",,-0.3182,negative,0,0,0,0,0
1868887094736871534,49,[],,0.6908,positive,1,1,0,0,0
1868887015363952789,29,[],Georgia,-0.0258,neutral,0,0,0,0,0
1868886961643307428,38,"['#srilanka', '#tami']",,0.2023,positive,0,0,0,0,0
1868886704964485185,48,[],Florida,0.0,neutral,0,1,0,0,0
1868883620410409218,38,[],,0.7184,positive,0,1,0,0,0
1868882400903938481,33,[],Texas,-0.7162,negative,0,0,0,0,0
1868880654823555118,48,[],Florida,0.0,neutral,1,1,0,0,0
1868880437797699869,8,[],,0.0,neutral,0,0,0,0,0
1868879693023527145,49,[],,-0.8074,negative,1,1,1,0,0
1868878670317949161,38,[],Colorado,-0.7717,negative,0,0,0,0,0
1868878556278702412,15,[],Washington,0.25,positive,0,0,0,0,0
1868878100735705218,49,[],Florida,0.0,neutral,0,0,0,0,0
1868875103771181302,47,[],,-0.9587,negative,1,1,1,0,0
1868875004441674195,19,[],,0.0,neutral,0,0,0,0,0
1868874632163643864,40,[],Florida,0.0,neutral,0,1,0,0,0
1868872946481319964,41,[],,0.5267,positive,0,1,0,0,0
1868871979824300046,17,[],,0.4939,positive,0,0,0,0,0
1868871789587120148,56,[],,0.4753,positive,1,1,1,0,0
1868871756313919590,30,['#caleg'],California,0.0,neutral,0,0,0,0,0
1868871746528460817,42,[],,0.4019,positive,0,0,0,0,0
1868870298051002843,46,[],Florida,0.0,neutral,1,1,0,0,0
1868868728483725736,36,[],,0.6124,positive,0,0,0,0,0
1868867731203948689,42,[],,0.6705,positive,0,0,0,0,0
1868867485606592558,55,[],,-0.7579,negative,0,0,0,0,0
1868867158031450271,44,[],Florida,0.0,neutral,0,1,0,0,0
1868866449500246452,27,"['#parliament', '#wintersession2024', '#onenationoneelection', '#loksabha']",,0.0,neutral,0,0,0,0,0
1868865043120738333,45,[],Florida,0.0,neutral,0,1,0,0,0
1868864069224288600,24,"['#bcpoli', '#bcelection2024']",,0.3612,positive,0,0,0,0,1
1868863782774358051,39,['#onenationoneelection'],,0.0,neutral,0,0,0,0,0
1868863106044342772,41,[],,0.6745,positive,0,0,0,0,0
1868863004705800323,26,"['#bcpoli', '#bcelection2024']",,0.3612,positive,0,0,0,0,1
1868861307560288750,41,[],,-0.9337,negative,1,1,1,0,0
1868859375542223161,47,[],Florida,0.1779,positive,1,1,0,0,0
1868856717481853441,51,"['#1', '#2', '#3', '#4', '#5', '#6', '#7', '#8', '#9', '#10', '#11', '#12']",,0.068,positive,0,1,0,0,0
1868856333526761674,42,[],,0.8402,positive,0,0,0,0,1
1868856239507079495,46,[],,0.0,neutral,0,0,0,0,0
1868856206129017297,52,[],,0.4939,positive,1,1,1,0,0
1868855844823257100,10,[],,0.0,neutral,0,0,0,0,1
1868855445860790708,45,[],Alabama,0.8126,positive,1,1,0,0,0
1868854548368179471,17,[],,0.5423,positive,0,0,0,0,0
1868851248864412128,9,[],Arizona,0.0,neutral,0,0,0,0,0
1868850522993955230,21,"['#onenationoneelection', '#parliament']",,0.0,neutral,0,0,0,0,0
1868850024660320355,16,[],,0.0,neutral,0,0,0,0,0
1868849898050785503,47,[],,0.6908,positive,0,1,0,0,0
1868849868607045994,28,[],,0.7783,positive,0,0,0,0,0
1868848591445672344,40,['#republicans'],,0.2023,positive,1,1,0,0,0
1868848373760987142,15,[],Washington,0.25,positive,0,0,0,0,0
1868848194551173355,36,[],,0.7717,positive,0,0,0,0,0
1868846850738209091,45,['#encouragingdroners'],Arkansas,-0.4939,negative,1,1,1,0,0
1868846103841702387,28,[],,0.6486,positive,0,0,0,0,0
1868844922948010195,36,[],,0.8594,positive,1,1,1,0,0
1868843336347664528,32,[],,-0.2732,negative,0,0,0,0,0
1868842505854456272,25,[],Oklahoma,0.1901,positive,1,1,1,0,0
1868841956740055438,19,[],,0.836,positive,0,0,0,0,0
1868841759926780411,32,[],,-0.2732,negative,0,0,0,0,0
1868840757148500444,33,[],,-0.7964,negative,1,1,1,0,0
1868839490858655985,33,[],,-0.2732,negative,0,0,0,0,0
1868839362060022202,33,[],,-0.2732,negative,0,0,0,0,0
1868839050578112581,32,[],,-0.2732,negative,0,0,0,0,0
1868838887692681635,14,[],California,0.5719,positive,0,0,0,0,0
1869004683291017638,27,[],New Jersey,-0.5719,negative,1,1,1,0,0
1869004650210357334,41,[],Ohio,0.5994,positive,0,0,0,0,0
1869003731326714087,14,[],,-0.2732,negative,0,0,0,0,0
1869003434495820220,51,[],,0.8519,positive,1,1,1,0,0
1869001942586056775,49,[],,-0.296,negative,0,0,0,0,0
